


0.7538060291024546, 0.9681927790725541, 0.9375276362800241, 0.9021740190806898, 
0.8060883031151154, 0.9732178427099641, 0.9506093548629861, 0.9651654000423054, 
0.9140212073255849, 0.9773166037034988, 0.9750592596833434, 0.9903599392103118, 
0.9728422543463827, 0.9920751147586753, 0.9917302266961789, 0.9952126854833919, 
0.9926357060662658, 0.9951968828661835, 0.9951178797348734, 0.992436084708287, 
0.9952584646082892, 0.9913884651474149, 0.9919106056413424, 0.9924676423714147, 
0.9916517305425769, 0.9940838670717507, 0.9950557100538274, 0.9947906056637441, 
0.9915893650182387, 0.9946957476548269, 0.994259615321642, 0.9950087612273053, 
0.9951955821540542, 0.9913854503524325, 0.9928126021806676, 0.9937544816791544, 
0.9926359403435805, 0.9844051607523674, 0.9951647707689063, 0.9952272484852966, 


0.9929841998479538, 0.8977391272898102, 0.8921889676723851, 0.9949565839752187, 
0.9949406604377782, 0.9032752981793923, 0.9020978161959237, 0.9948633202888639, 
0.994140772263427, 0.9169641293744062, 0.9197291778638573, 0.9950505333405395, 
0.9949877952070683, 0.9331226902371551, 0.9374976743622456, 0.9951291068610503, 
0.9938055638989691, 0.9441093456762092, 0.9476390450482901, 0.9949886917297524, 
0.9943486973032096, 0.9607474721100826, 0.9679103276199529, 0.9952074964700822, 
0.9951130498588923, 0.9836365201663828, 0.9914807213840622, 0.9948943099916607, 
0.9938438545121343, 0.9936046127797973, 0.9950817557060039, 0.9949255746469678, 
0.9911694062011451, 0.9947373814312375, 0.9926658883083381, 0.9951761648994556, 
0.9945189104890721, 0.9916108967815516, 0.9895394987662203, 0.9950355897852865, 


0.8191614579397377, 0.9443067706445881, 0.9769756237394236, 0.755028159679922, 
0.9673447298391122, 0.9608049496510467, 0.9900362553547305, 0.7555436856121672, 
0.9839827120153162, 0.9851132837097077, 0.9926507890405126, 0.8623926329509469, 
0.9943688636727992, 0.9938466049255331, 0.994873237706819, 0.9732419047549525, 
0.9940180332561768, 0.9947306185442248, 0.9950761588694129, 0.9877226408679458, 
0.9906782107395085, 0.9893930351263975, 0.993126068441134, 0.9949033014302509, 
0.991988815004241, 0.9933940437956144, 0.9947306386145174, 0.9932111414998548, 
0.9950292821524384, 0.9951387389711615, 0.9951071865014227, 0.9849882691454283, 
0.9912963124626526, 0.994795764109921, 0.9950130763204834, 0.9645362723670015, 
0.991817387074474, 0.9948871396719002, 0.9947935018421508, 0.9905532724676765, 


0.978197007954668, 0.9205753857984698, 0.9028176672406153, 0.9924920538366206, 
0.9933410109475433, 0.9364647157389931, 0.920670171588013, 0.9949918629969026, 
0.9942166721303547, 0.9465570149720988, 0.9375609555955496, 0.9926889096569563, 
0.9903995467197655, 0.964995447424701, 0.9480069049625219, 0.9928145616270783, 
0.9913307908711942, 0.99120744477357, 0.9669677616325686, 0.9950230615433419, 
0.9945878472703662, 0.9948998236632645, 0.9917390396360259, 0.9928067485721831, 
0.9930268773620667, 0.994159852087291, 0.9948987752893736, 0.9926337449065363, 
0.99066176785734, 0.9931852201248089, 0.9936255011882352, 0.9949291230351278, 
0.994789114175515, 0.9950074302021278, 0.9944426522572947, 0.9927355082272047, 
0.9929871223108255, 0.9928772146923559, 0.9950086472423041, 0.9925622452261, 


0.7585061897048162, 0.955787939763966, 0.918472137844444, 0.9582929083459244, 
0.8573914934420455, 0.9813638684924708, 0.9371561284925927, 0.9194726455148199, 
0.977777236202521, 0.9934264212546371, 0.9527230909221979, 0.975231808605241, 
0.986431462317366, 0.99495652966919, 0.9823515433946853, 0.9929186753042288, 
0.9946281325574156, 0.9883174789548124, 0.9936918980019078, 0.9948327329731366, 
0.9939539210081332, 0.9948626038227852, 0.9945655859172109, 0.9923219130595413, 
0.9949421640042921, 0.9932094296733793, 0.9897073166888262, 0.9921803520756272, 
0.9942365630370165, 0.9821691908076374, 0.9866220843580484, 0.995065953898834, 
0.9918815628384574, 0.9678768866276979, 0.9946283036720569, 0.9906868454189265, 
0.9942205083116761, 0.9912335245999349, 0.9939542009963467, 0.9751505593891754, 
