07750, +1, 0.451613, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.028571, -0.118280, 1.000000, -0.991493, -1.000000
07750, +1, 0.451613, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.028571, -0.118280, 1.000000, -0.991493, -1.000000
07750, +1, 0.451613, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.085714, -0.139785, 1.000000, -0.991493, -1.000000
07750, +1, 0.483871, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, -0.028571, -0.118280, 1.000000, -0.991493, -1.000000
07750, +1, 0.193548, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.028571, -0.032258, 1.000000, -0.991493, -1.000000
07750, +1, 0.290323, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.028571, -0.010753, 1.000000, -0.991493, -1.000000
07750, +1, 0.322581, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, -0.028571, -0.032258, 1.000000, -0.991493, -1.000000
07750, +1, 0.387097, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, -0.085714, -0.032258, 1.000000, -0.991493, -1.000000
07750, +1, 0.387097, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.142857, -0.053763, 1.000000, -0.991493, -1.000000
07750, +1, 0.483871, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.085714, -0.010753, 1.000000, -0.991493, -1.000000
07750, +1, 0.290323, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.085714, -0.010753, 1.000000, -0.991493, -1.000000
07750, +1, 0.354839, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.085714, -0.032258, 1.000000, -0.991493, -1.000000
07750, +1, 0.387097, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.142857, -0.032258, 1.000000, -0.991493, -1.000000
07750, +1, 0.419355, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.085714, -0.032258, 1.000000, -0.991493, -1.000000
07750, +1, 0.451613, 1.000000, 1.000000, 0.585366, 0.157895, 1.000000, 1.000000, 0.028571, -0.032258, 1.000000, -0.991493, -1.000000
