00426, -1, 0.322581, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.354839, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.225806, 1.000000, 0.935255, -1.000000
00426, -1, 0.387097, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.451613, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.096774, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.290323, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.290323, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.322581, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.225806, 1.000000, 0.935255, -1.000000
00426, -1, 0.354839, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.225806, 1.000000, 0.935255, -1.000000
00426, -1, 0.354839, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.387097, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.387097, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.419355, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.225806, 1.000000, 0.935255, -1.000000
00426, -1, 0.419355, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.225806, 1.000000, 0.935255, -1.000000
00426, -1, 0.419355, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.451613, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.483871, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.225806, 1.000000, 0.935255, -1.000000
00426, -1, 0.193548, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.290323, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.322581, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.387097, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.387097, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.268817, 1.000000, 0.935255, -1.000000
00426, -1, 0.387097, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.268817, 1.000000, 0.935255, -1.000000
00426, -1, 0.419355, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.419355, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.268817, 1.000000, 0.935255, -1.000000
00426, -1, 0.451613, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.451613, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.714286, -0.268817, 1.000000, 0.935255, -1.000000
00426, -1, 0.483871, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.247312, 1.000000, 0.935255, -1.000000
00426, -1, 0.032258, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.225806, 1.000000, 0.935255, -1.000000
00426, -1, 0.193548, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.204301, 1.000000, 0.935255, -1.000000
00426, -1, 0.258065, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.204301, 1.000000, 0.935255, -1.000000
00426, -1, 0.290323, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.204301, 1.000000, 0.935255, -1.000000
00426, -1, 0.290323, 1.000000, -1.000000, 0.585366, -0.789474, 1.000000, 0.696970, -0.657143, -0.204301, 1.000000, 0.935255, -1.000000
