2018-12-21,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,179256304,98.0,0.0,100.0,2.0,100.0,0.0,63.0,1980837.0,100,155,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,0.0,100.0,290.0,28,28,100.0,0.0,100.0,0.0,200.0,0.0,100.0,29.0,100.0,645139920.0,100.0,266654778.0
2018-12-22,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,179535968,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2006409.0,100,180,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,1.0,100.0,291.0,31,31,100.0,0.0,100.0,0.0,200.0,0.0,100.0,53.0,100.0,645149600.0,100.0,266924762.0
2018-12-23,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,179815424,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2031304.0,100,204,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,2.0,100.0,292.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,77.0,100.0,645159672.0,100.0,267194146.0
2018-12-24,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,180082424,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2055172.0,100,227,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,3.0,100.0,293.0,28,28,100.0,0.0,100.0,0.0,200.0,0.0,100.0,100.0,100.0,645168520.0,100.0,267452298.0
2018-12-25,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,180361360,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2080058.0,100,252,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,4.0,100.0,294.0,27,27,100.0,0.0,100.0,0.0,200.0,0.0,100.0,125.0,100.0,645178080.0,100.0,267721674.0
2018-12-26,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,180630392,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2104296.0,100,275,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,5.0,100.0,295.0,28,28,100.0,0.0,100.0,0.0,200.0,0.0,100.0,148.0,100.0,645188952.0,100.0,267979834.0
2018-12-27,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,180909672,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2129385.0,100,300,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,6.0,100.0,296.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,172.0,100.0,645198856.0,100.0,268249210.0
2018-12-28,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,181189408,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2154902.0,100,324,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,7.0,100.0,297.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,196.0,100.0,645209216.0,100.0,268518586.0
2018-12-29,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,181456344,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2178699.0,100,347,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,8.0,100.0,298.0,28,28,100.0,0.0,100.0,0.0,200.0,0.0,100.0,220.0,100.0,645218000.0,100.0,268776738.0
2018-12-30,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,181735248,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2203772.0,100,372,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,9.0,100.0,299.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,244.0,100.0,645227528.0,100.0,269046114.0
2018-12-31,ZJV2E74Q,ST12000NM0007,12000138625024,0,83,182014872,98.0,0.0,100.0,2.0,100.0,0.0,63.0,2228775.0,100,396,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,10.0,100.0,300.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,268.0,100.0,645237776.0,100.0,269315490.0
