2018-01-01,S30115C7,ST4000DM000,4000787030016,0,114,67008704,99,0,100,1,100,0,76,43971544,73,23745,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,83.0,35487.0,22,22,100,0,100,0,200,0,100.0,23576.0,100.0,50453040432.0,100.0,74866999472.0
2018-01-02,S30115C7,ST4000DM000,4000787030016,0,114,62497088,99,0,100,1,100,0,76,46988301,73,23770,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,83.0,35487.0,23,23,100,0,100,0,200,0,100.0,23600.0,100.0,50495752208.0,100.0,75016949017.0
2018-01-03,S30115C7,ST4000DM000,4000787030016,0,118,184037336,99,0,100,1,100,0,76,49461950,73,23794,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,83.0,35487.0,22,22,100,0,100,0,200,0,100.0,23625.0,100.0,50524618688.0,100.0,75180836390.0
2018-01-04,S30115C7,ST4000DM000,4000787030016,0,105,8694040,99,0,100,1,100,0,77,51321182,73,23818,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,83.0,35487.0,23,23,100,0,100,0,200,0,100.0,23649.0,100.0,50554739376.0,100.0,75346776334.0
2018-01-05,S30115C7,ST4000DM000,4000787030016,0,118.0,177819472.0,99.0,0.0,100.0,1.0,100.0,0.0,77.0,52901984.0,73.0,23842.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,83.0,35487.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,23672.0,100.0,50576466896.0,100.0,75443194719.0
2018-01-06,S30115C7,ST4000DM000,4000787030016,0,116,114372816,99,0,100,1,100,0,77,54928020,73,23866,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,83.0,35487.0,21,21,100,0,100,0,200,0,100.0,23696.0,100.0,50606145616.0,100.0,75536851994.0
2018-01-07,S30115C7,ST4000DM000,4000787030016,0,110,27542656,99,0,100,1,100,0,77,56421899,73,23890,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,83.0,35487.0,21,21,100,0,100,0,200,0,100.0,23720.0,100.0,50639512992.0,100.0,75653977292.0
2018-01-08,S30115C7,ST4000DM000,4000787030016,0,119,226709016,99,0,100,1,100,0,77,58242552,73,23913,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,83.0,35487.0,21,21,100,0,100,0,200,0,100.0,23744.0,100.0,50676189640.0,100.0,75818646262.0
2018-01-09,S30115C7,ST4000DM000,4000787030016,0,118,182141648,99,0,100,1,100,0,78,60202149,73,23937,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,83.0,35487.0,21,21,100,0,100,0,200,0,100.0,23768.0,100.0,50714032824.0,100.0,75980570215.0
2018-01-10,S30115C7,ST4000DM000,4000787030016,0,119,217379392,99,0,100,1,100,0,78,62200052,73,23954,100,0,100,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,83.0,35487.0,22,22,100,0,100,0,200,0,100.0,23784.0,100.0,50742454720.0,100.0,76119556065.0
