2019-01-01,S300Z4HT,ST4000DM000,4000787030016,0,117,162360184,,,99,0,100,1,100,0,85,348126790,,,65,31354,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,78,44502,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31058,100,47083306336,100,161956676147,,,,,,,,,,
2019-01-02,S300Z4HT,ST4000DM000,4000787030016,0,119,221704784,,,99,0,100,1,100,0,85,349680848,,,65,31378,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,78,44502,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31083,100,47103998312,100,162058596194,,,,,,,,,,
2019-01-03,S300Z4HT,ST4000DM000,4000787030016,0,117,156598384,,,99,0,100,1,100,0,85,351181702,,,65,31402,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,78,44502,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31106,100,47122878336,100,162233380534,,,,,,,,,,
2019-01-04,S300Z4HT,ST4000DM000,4000787030016,0,118,190457384,,,99,0,100,1,100,0,85,352571720,,,65,31426,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,78,44502,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31130,100,47150740056,100,162389881460,,,,,,,,,,
2019-01-05,S300Z4HT,ST4000DM000,4000787030016,0,116,103992120,,,99,0,100,1,100,0,85,353624908,,,65,31450,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,78,44502,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31155,100,47183799184,100,162525697819,,,,,,,,,,
2019-01-06,S300Z4HT,ST4000DM000,4000787030016,0,108,20651672,,,99,0,100,1,100,0,85,354733290,,,65,31474,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,78,44502,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31178,100,47207355304,100,162673967183,,,,,,,,,,
2019-01-07,S300Z4HT,ST4000DM000,4000787030016,0,117,152118520,,,99,0,100,1,100,0,85,356885785,,,65,31498,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,78,44502,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31203,100,47237522984,100,162862397677,,,,,,,,,,
2019-01-08,S300Z4HT,ST4000DM000,4000787030016,0,115,95305688,,,99,0,100,1,100,0,85,359440160,,,65,31522,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,78,44502,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31227,100,47262928936,100,163019513596,,,,,,,,,,
2019-01-09,S300Z4HT,ST4000DM000,4000787030016,0,113,56475984,,,99,0,100,1,100,0,85,361816617,,,64,31546,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,82,18,100,0,100,0,78,44502,18,18,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31250,100,47291691872,100,163147750347,,,,,,,,,,
2019-01-10,S300Z4HT,ST4000DM000,4000787030016,0,112,47580400,,,99,0,100,1,100,0,85,362849327,,,64,31571,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,78,44502,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31275,100,47315807704,100,163229337888,,,,,,,,,,
