2018-12-21,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,175561696,99.0,0.0,100.0,1.0,100.0,0.0,63.0,1888796.0,100,155,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,0.0,100.0,292.0,24,24,100.0,0.0,100.0,0.0,200.0,0.0,100.0,29.0,100.0,641601224.0,100.0,266424938.0
2018-12-22,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,175841048,99.0,0.0,100.0,1.0,100.0,0.0,63.0,1913897.0,100,180,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,1.0,100.0,293.0,27,27,100.0,0.0,100.0,0.0,200.0,0.0,100.0,53.0,100.0,641610648.0,100.0,266694866.0
2018-12-23,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,176119992,99.0,0.0,100.0,1.0,100.0,0.0,63.0,1938532.0,100,204,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,2.0,100.0,294.0,23,23,100.0,0.0,100.0,0.0,200.0,0.0,100.0,77.0,100.0,641620216.0,100.0,266964242.0
2018-12-24,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,176387752,99.0,0.0,100.0,1.0,100.0,0.0,63.0,1962291.0,100,228,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,3.0,100.0,295.0,24,24,100.0,0.0,100.0,0.0,200.0,0.0,100.0,101.0,100.0,641629792.0,100.0,267222426.0
2018-12-25,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,176666240,99.0,0.0,100.0,1.0,100.0,0.0,63.0,1986991.0,100,252,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,4.0,100.0,296.0,23,23,100.0,0.0,100.0,0.0,200.0,0.0,100.0,125.0,100.0,641638904.0,100.0,267491802.0
2018-12-26,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,176933592,99.0,0.0,100.0,1.0,100.0,0.0,63.0,2010590.0,100,275,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,5.0,100.0,297.0,25,25,100.0,0.0,100.0,0.0,200.0,0.0,100.0,148.0,100.0,641648096.0,100.0,267749962.0
2018-12-27,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,177211656,99.0,0.0,100.0,1.0,100.0,0.0,63.0,2035577.0,100,300,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,6.0,100.0,298.0,24,24,100.0,0.0,100.0,0.0,200.0,0.0,100.0,173.0,100.0,641656784.0,100.0,268019338.0
2018-12-28,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,177490328,99.0,0.0,100.0,1.0,100.0,0.0,63.0,2060645.0,100,324,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,7.0,100.0,299.0,25,25,100.0,0.0,100.0,0.0,200.0,0.0,100.0,197.0,100.0,641666080.0,100.0,268288714.0
2018-12-29,ZJV2FQBV,ST12000NM0007,12000138625024,0,82,177757840,99.0,0.0,100.0,1.0,100.0,0.0,63.0,2084576.0,100,348,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,8.0,100.0,300.0,25,25,100.0,0.0,100.0,0.0,200.0,0.0,100.0,220.0,100.0,641675440.0,100.0,268546866.0
2018-12-30,ZJV2FQBV,ST12000NM0007,12000138625024,0,83,178036704,99.0,0.0,100.0,1.0,100.0,0.0,63.0,2109718.0,100,372,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,9.0,100.0,301.0,26,26,100.0,0.0,100.0,0.0,200.0,0.0,100.0,244.0,100.0,641684928.0,100.0,268816242.0
2018-12-31,ZJV2FQBV,ST12000NM0007,12000138625024,0,83,178304168,99.0,0.0,100.0,1.0,100.0,0.0,63.0,2133623.0,100,395,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,75.0,25.0,,,100.0,10.0,100.0,302.0,25,25,100.0,0.0,100.0,0.0,200.0,0.0,100.0,268.0,100.0,641694240.0,100.0,269074394.0
