2018-01-01,Z304HWH7,ST4000DM000,4000787030016,0,119,2196440,93,0,100,7,100,0,76,49423396,78,19595,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,97.0,7195.0,34,34,100,0,100,0,200,0,100.0,19502.0,100.0,43856884656.0,100.0,81390912358.0
2018-01-02,Z304HWH7,ST4000DM000,4000787030016,0,114,70425880,93,0,100,7,100,0,77,50782513,78,19619,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,97.0,7195.0,34,34,100,0,100,0,200,0,100.0,19526.0,100.0,43894234824.0,100.0,81543501156.0
2018-01-03,Z304HWH7,ST4000DM000,4000787030016,0,118,195623936,93,0,100,7,100,0,77,51962825,78,19643,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,97.0,7195.0,33,33,100,0,100,0,200,0,100.0,19550.0,100.0,43927038352.0,100.0,81691533975.0
2018-01-04,Z304HWH7,ST4000DM000,4000787030016,0,118,187279192,93,0,100,7,100,0,77,52614776,78,19658,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,100.0,0.0,97.0,7195.0,34,34,100,0,100,0,200,0,100.0,19565.0,100.0,43944437016.0,100.0,81771514959.0
2018-01-05,Z304HWH7,ST4000DM000,4000787030016,0,115.0,90359008.0,93.0,0.0,100.0,7.0,100.0,0.0,77.0,55540959.0,78.0,19682.0,100.0,0.0,100.0,7.0,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,97.0,7200.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,19589.0,100.0,43989788960.0,100.0,81927573720.0
2018-01-06,Z304HWH7,ST4000DM000,4000787030016,0,119,216208392,93,0,100,7,100,0,77,57097616,78,19706,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,97.0,7200.0,30,30,100,0,100,0,200,0,100.0,19613.0,100.0,44019780328.0,100.0,82057008560.0
2018-01-07,Z304HWH7,ST4000DM000,4000787030016,0,115,99250920,93,0,100,7,100,0,77,58636338,78,19730,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,97.0,7200.0,30,30,100,0,100,0,200,0,100.0,19637.0,100.0,44041598704.0,100.0,82148615708.0
2018-01-08,Z304HWH7,ST4000DM000,4000787030016,0,111,36409304,93,0,100,7,100,0,78,60537555,78,19754,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,97.0,7200.0,30,30,100,0,100,0,200,0,100.0,19661.0,100.0,44074710600.0,100.0,82257042856.0
2018-01-09,Z304HWH7,ST4000DM000,4000787030016,0,118,172375904,93,0,100,7,100,0,78,62190654,78,19778,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,97.0,7200.0,29,29,100,0,100,0,200,0,100.0,19685.0,100.0,44111665904.0,100.0,82392949254.0
2018-01-10,Z304HWH7,ST4000DM000,4000787030016,0,116,117352600,93,0,100,7,100,0,78,63928591,78,19804,100,0,100,7,89.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,97.0,7200.0,31,31,100,0,100,0,200,0,100.0,19711.0,100.0,44148834976.0,100.0,82570509685.0
